Model,Scenario,Region,Variable,Unit,1990,1995,2000,2005,2007,2008,2010,2011,2012,2013,2014,2015,2018,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2110,2130,2150,Country,Species
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CH4|AFOLU,Mt CH4/yr,,,,,,,2.8598,,,,,3.027,,3.3103,,,,,3.5899,2.9279,2.3017,1.9578,1.7917,1.8306,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CH4|AFOLU|Agriculture,Mt CH4/yr,,,,,,,2.6417,,,,,2.8031,,3.0758,,,,,3.3439,2.741,2.1648,1.8478,1.6951,1.7352,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CH4|Energy|Demand|Industry,Mt CH4/yr,,,,,,,0.0039,,,,,0.0058,,0.0069,,,,,0.0081,0.0091,0.0079,0.0051,0.0032,0.0021,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CH4|Energy|Demand|Transportation,Mt CH4/yr,,,,,,,0.0116,,,,,0.0122,,0.015,,,,,0.0174,0.0198,0.0212,0.0217,0.0196,0.0177,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CH4|Energy|Supply,Mt CH4/yr,,,,,,,1.3607,,,,,1.6296,,1.7109,,,,,1.8235,0.9281,0.5589,0.4579,0.4093,0.382,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,34.194,,,,,40.3683,,48.4232,,,,,45.8352,17.4417,10.1586,0.1298,-2.821,31.9007,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,152.0329,,,,,193.3815,,223.1999,,,,,261.3006,283.4394,263.4768,227.0877,175.2172,76.2662,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Energy|Demand,Mt CO2/yr,,,,,,,83.2598,,,,,95.1969,,101.8537,,,,,111.1629,115.9105,108.195,93.0126,76.4251,66.303,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Energy|Demand|AFOFI,Mt CO2/yr,,,,,,,2.1,,,,,2.6779,,2.563,,,,,2.4781,2.1656,1.4789,1.0014,0.6416,0.399,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,,,,,,,39.929,,,,,49.782,,49.4713,,,,,52.0021,51.0226,42.238,27.3233,16.7845,11.3686,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Energy|Demand|Residential and Commercial|Commercial,Mt CO2/yr,,,,,,,3.4553,,,,,3.8322,,4.1104,,,,,4.718,4.9295,3.7379,2.4823,1.4462,0.8308,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Energy|Demand|Residential and Commercial|Residential,Mt CO2/yr,,,,,,,7.1267,,,,,6.642,,5.7042,,,,,5.1656,4.2988,3.4092,2.8024,2.1273,1.5309,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,,,,,,,30.649,,,,,32.2628,,40.0048,,,,,46.7991,53.494,57.3309,59.4032,55.4257,52.1737,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Energy|Supply,Mt CO2/yr,,,,,,,51.787,,,,,80.0595,,100.5765,,,,,126.5587,144.1152,131.7929,110.3148,74.0231,-18.5836,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,,,,,,,44.144,,,,,71.3338,,91.775,,,,,117.6293,139.2822,128.4263,107.4841,74.3718,-14.8179,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|CO2|Industrial Processes,Mt CO2/yr,,,,,,,16.9861,,,,,18.125,,20.7698,,,,,23.579,23.4137,23.4889,23.7604,24.7689,28.5468,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|N2O|AFOLU,kt N2O/yr,,,,,,,70.1823,,,,,75.2303,,84.1774,,,,,93.9405,71.792,63.0031,63.3614,69.6415,86.2683,,,,,,,,,,,,,,Vietnam,N2O
AIM/Hub-Vietnam 2.2,EN_NP_2025_-402050,VNM,Emissions|N2O|AFOLU|Agriculture,kt N2O/yr,,,,,,,57.995,,,,,61.9348,,69.2639,,,,,77.3419,59.0237,51.7622,51.8921,56.8767,70.8821,,,,,,,,,,,,,,Vietnam,N2O
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0251,1.6662,17.2352,98.4586,,,,,,,,,,,,,,Vietnam,
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Carbon Sequestration|CCS|Biomass|Energy|Supply,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0251,1.6662,17.2352,98.4586,,,,,,,,,,,,,,Vietnam,
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Carbon Sequestration|CCS|Biomass|Energy|Supply|Electricity,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0077,0.7064,11.5246,89.2957,,,,,,,,,,,,,,Vietnam,
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Carbon Sequestration|CCS|Biomass|Energy|Supply|Liquids,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0174,0.9598,5.7106,9.1629,,,,,,,,,,,,,,Vietnam,
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CH4|AFOLU,Mt CH4/yr,,,,,,,2.8598,,,,,3.027,,3.3103,,,,,3.5899,2.8763,2.2527,1.9047,1.726,1.8,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CH4|AFOLU|Agriculture,Mt CH4/yr,,,,,,,2.6417,,,,,2.8031,,3.0758,,,,,3.3439,2.6932,2.1194,1.7984,1.6327,1.706,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CH4|Energy|Demand|Industry,Mt CH4/yr,,,,,,,0.0039,,,,,0.0058,,0.0069,,,,,0.0081,0.009,0.0074,0.0043,0.0025,0.0017,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CH4|Energy|Demand|Transportation,Mt CH4/yr,,,,,,,0.0116,,,,,0.0122,,0.015,,,,,0.0174,0.0198,0.021,0.0211,0.0191,0.0174,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CH4|Energy|Supply,Mt CH4/yr,,,,,,,1.3607,,,,,1.6296,,1.7109,,,,,1.8235,0.8837,0.5316,0.428,0.3805,0.3596,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,34.194,,,,,40.3683,,48.4232,,,,,45.8352,17.2314,9.8654,-0.2024,-5.9523,40.5184,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,152.0329,,,,,193.3815,,223.1999,,,,,261.3006,280.3494,253.1267,210.3314,154.8909,35.8766,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Energy|Demand,Mt CO2/yr,,,,,,,83.2598,,,,,95.1969,,101.8537,,,,,111.1629,114.9447,104.2451,86.808,70.9612,62.5254,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-502050,VNM,Emissions|CO2|Energy|Demand|AFOFI,Mt CO2/yr,,,,,,,2.1,,,,,2.6779,,2.563,,,,,2.4781,2.1337,1.4086,0.9093,0.5381,0.3226,,,,,,,,,,,,,,Vietnam,CO2
